parent_station,20260201,20260202,20260203,20260204,20260205,20260206,20260207,20260208,20260209,20260210,20260211,20260212,20260213,20260214,20260215,20260216,20260217,20260218,20260219,20260220,20260221,20260222,20260223,20260224,20260225,20260226,20260227,20260228
place-tapst,36.96153846153846,36.449392712550605,35.55555555555556,32.0,38.46153846153846,37.25,36.311627906976746,36.05555555555556,36.833333333333336,39.357142857142854,49.266666666666666,34.411764705882355,35.46376811594203,40.476190476190474,33.27777777777778,35.904545454545456,39.4,37.5,37.083333333333336,40.0,37.44,36.3125,44.75,36.26086956521739,35.55555555555556,37.77777777777778,40.72727272727273,37.22222222222222
place-bcnwa,53.883495145631066,47.82470119521912,54.22222222222222,50.833333333333336,44.18181818181818,49.730593607305934,52.175115207373274,45.294117647058826,46.22222222222222,67.57142857142857,61.2,44.13333333333333,51.014925373134325,50.65,38.833333333333336,51.12162162162162,51.93333333333333,56.714285714285715,51.166666666666664,55.13333333333333,46.40909090909091,64.78571428571429,51.0,60.458333333333336,52.125,51.73076923076923,52.0,82.28571428571429
place-sumav,69.30097087378641,67.49003984063745,64.60975609756098,67.13333333333334,65.375,69.1590909090909,71.1559633027523,74.35714285714286,58.88235294117647,70.36363636363636,77.92307692307692,64.1875,63.8235294117647,71.23076923076923,70.13333333333334,86.86547085201794,71.6470588235294,59.69230769230769,79.7,58.0,64.22727272727273,51.36363636363637,73.625,62.26086956521739,57.86363636363637,82.23076923076923,83.3,103.4
place-smary,86.38647342995169,86.61832061068702,95.43589743589743,81.83333333333333,103.0,90.83928571428571,85.95945945945945,107.05882352941177,88.52380952380952,82.61538461538461,139.73333333333332,90.57894736842105,87.2394366197183,84.51282051282051,80.5,88.41150442477876,79.04761904761905,86.4,97.15384615384616,128.4090909090909,82.16,64.72727272727273,125.4,83.92307692307692,94.0952380952381,101.1875,108.0,142.16666666666666
place-stpul,47.14009661835749,47.766536964980546,49.048780487804876,47.09090909090909,44.125,46.81447963800905,48.70454545454545,44.07692307692308,48.526315789473685,59.2,41.69230769230769,43.89473684210526,46.41428571428571,46.921052631578945,43.92857142857143,47.48672566371681,53.529411764705884,51.5,36.9,43.94117647058823,46.43478260869565,63.45454545454545,50.25,47.68181818181818,53.23529411764706,38.19230769230769,47.666666666666664,42.8
place-esomr,125.07142857142857,125.13059701492537,116.41509433962264,115.62068965517241,97.11111111111111,125.69329073482429,133.11206896551724,125.42168674698796,120.05405405405405,121.73170731707317,111.85507246376811,91.01754385964912,111.56140350877193,130.26136363636363,96.03030303030303,126.93469387755103,116.24074074074075,97.58333333333333,105.88,123.07352941176471,128.8048780487805,102.95081967213115,158.1764705882353,148.7826086956522,118.5925925925926,124.58490566037736,111.92,121.03030303030303
place-kencl,114.86084142394822,119.83768913342503,128.0275229357798,129.65277777777777,118.12727272727273,119.40298507462687,120.6568144499179,120.2892561983471,139.15625,136.17910447761193,123.90566037735849,131.52,130.725,119.77835051546391,114.6951219512195,124.57054263565891,118.2,106.91954022988506,104.7,115.12931034482759,137.82758620689654,116.65555555555555,120.05128205128206,143.94285714285715,126.18571428571428,135.7471264367816,126.7764705882353,116.57317073170732
place-pktrm,84.85696040868454,87.45021645021644,88.35423197492163,95.8875,83.40869565217392,87.17647058823529,90.14413265306122,92.83090379008746,81.23493975903614,91.08602150537635,87.76344086021506,83.39189189189189,88.9090909090909,85.89902280130293,79.74545454545455,86.49706227967097,80.9888888888889,83.3731343283582,75.08450704225352,103.06944444444444,98.28947368421052,91.30588235294118,108.02380952380952,96.90196078431373,102.04761904761905,94.71264367816092,93.79439252336448,92.85365853658537
place-wascm,89.02051282051282,86.91739130434783,83.87692307692308,84.96,82.125,90.2240663900415,88.09189189189189,84.62068965517241,91.73684210526316,91.42857142857143,73.65384615384616,87.97368421052632,90.25454545454545,86.0,85.6875,79.90212765957448,85.36666666666666,80.1875,75.5,85.53424657534246,82.46341463414635,81.71428571428571,81.15384615384616,80.14285714285714,76.4375,72.0,87.27586206896552,87.2
place-fenwy,94.40096618357488,111.35510204081632,101.29054054054055,102.43859649122807,101.76666666666667,100.13207547169812,102.14634146341463,106.97894736842105,99.96078431372548,122.38461538461539,112.875,86.05128205128206,89.43442622950819,92.4065934065934,96.03333333333333,101.2415458937198,113.68181818181819,87.88461538461539,81.83333333333333,82.41463414634147,88.85,86.85185185185185,82.08108108108108,99.52941176470588,78.51666666666667,82.32608695652173,78.71084337349397,73.85
place-chill,64.25,61.766949152542374,72.27710843373494,77.65853658536585,79.94117647058823,64.91769547325103,63.776595744680854,70.72222222222223,87.0,82.13888888888889,83.825,85.2909090909091,68.3768115942029,66.42696629213484,58.19607843137255,64.30341880341881,79.325,71.46739130434783,62.7972972972973,72.55696202531645,63.26829268292683,58.61538461538461,79.80952380952381,83.12,86.24,86.7560975609756,74.91891891891892,71.82857142857142
place-sthld,58.588541666666664,51.16086956521739,49.149253731343286,41.851851851851855,44.30555555555556,53.99166666666667,54.535135135135135,49.53333333333333,53.95,41.68181818181818,44.06666666666667,51.30952380952381,48.49180327868852,53.01176470588236,48.125,50.63793103448276,49.34426229508197,47.506024096385545,47.964285714285715,50.770270270270274,50.43589743589744,55.4,47.15384615384615,40.5,41.285714285714285,41.12,47.63636363636363,49.75757575757576
